Description	
Number of Runs	2500
Preset Time	1
Pause Time	0
Alarm Level	0
High Voltage	800
Step Voltage	0
Volume	0

Run	High		Elapsed
Number	Voltage	Counts	Time	Date/Time
1689	800	15	1	02/07/24 11:34:17 AM	
1690	800	5	1	02/07/24 11:34:18 AM	
1691	800	15	1	02/07/24 11:34:20 AM	
1692	800	10	1	02/07/24 11:34:21 AM	
1693	800	8	1	02/07/24 11:34:22 AM	
1694	800	11	1	02/07/24 11:34:23 AM	
1695	800	10	1	02/07/24 11:34:24 AM	
1696	800	15	1	02/07/24 11:34:25 AM	
1697	800	14	1	02/07/24 11:34:27 AM	
1698	800	11	1	02/07/24 11:34:28 AM	
1699	800	10	1	02/07/24 11:34:29 AM	
1700	800	11	1	02/07/24 11:34:30 AM	
1701	800	13	1	02/07/24 11:34:31 AM	
1702	800	10	1	02/07/24 11:34:32 AM	
1703	800	9	1	02/07/24 11:34:34 AM	
1704	800	14	1	02/07/24 11:34:35 AM	
1705	800	11	1	02/07/24 11:34:36 AM	
1706	800	12	1	02/07/24 11:34:37 AM	
1707	800	8	1	02/07/24 11:34:38 AM	
1708	800	12	1	02/07/24 11:34:39 AM	
1709	800	9	1	02/07/24 11:34:40 AM	
1710	800	16	1	02/07/24 11:34:42 AM	
1711	800	7	1	02/07/24 11:34:43 AM	
1712	800	13	1	02/07/24 11:34:44 AM	
1713	800	10	1	02/07/24 11:34:45 AM	
1714	800	9	1	02/07/24 11:34:46 AM	
1715	800	15	1	02/07/24 11:34:47 AM	
1716	800	6	1	02/07/24 11:34:49 AM	
1717	800	4	1	02/07/24 11:34:50 AM	
1718	800	10	1	02/07/24 11:34:51 AM	
1719	800	16	1	02/07/24 11:34:52 AM	
1720	800	10	1	02/07/24 11:34:53 AM	
1721	800	5	1	02/07/24 11:34:54 AM	
1722	800	16	1	02/07/24 11:34:56 AM	
1723	800	11	1	02/07/24 11:34:57 AM	
1724	800	14	1	02/07/24 11:34:58 AM	
1725	800	15	1	02/07/24 11:34:59 AM	
1726	800	13	1	02/07/24 11:35:00 AM	
1727	800	10	1	02/07/24 11:35:01 AM	
1728	800	16	1	02/07/24 11:35:02 AM	
1729	800	7	1	02/07/24 11:35:04 AM	
1730	800	14	1	02/07/24 11:35:05 AM	
1731	800	17	1	02/07/24 11:35:06 AM	
1732	800	12	1	02/07/24 11:35:07 AM	
1733	800	16	1	02/07/24 11:35:08 AM	
1734	800	13	1	02/07/24 11:35:09 AM	
1735	800	12	1	02/07/24 11:35:11 AM	
1736	800	8	1	02/07/24 11:35:12 AM	
1737	800	16	1	02/07/24 11:35:13 AM	
1738	800	7	1	02/07/24 11:35:14 AM	
1739	800	12	1	02/07/24 11:35:15 AM	
1740	800	8	1	02/07/24 11:35:16 AM	
1741	800	8	1	02/07/24 11:35:17 AM	
1742	800	14	1	02/07/24 11:35:19 AM	
1743	800	16	1	02/07/24 11:35:20 AM	
1744	800	7	1	02/07/24 11:35:21 AM	
1745	800	14	1	02/07/24 11:35:22 AM	
1746	800	12	1	02/07/24 11:35:23 AM	
1747	800	5	1	02/07/24 11:35:24 AM	
1748	800	9	1	02/07/24 11:35:26 AM	
1749	800	12	1	02/07/24 11:35:27 AM	
1750	800	8	1	02/07/24 11:35:28 AM	
1751	800	10	1	02/07/24 11:35:29 AM	
1752	800	3	1	02/07/24 11:35:30 AM	
1753	800	8	1	02/07/24 11:35:31 AM	
1754	800	4	1	02/07/24 11:35:32 AM	
1755	800	16	1	02/07/24 11:35:34 AM	
1756	800	13	1	02/07/24 11:35:35 AM	
1757	800	11	1	02/07/24 11:35:36 AM	
1758	800	8	1	02/07/24 11:35:37 AM	
1759	800	14	1	02/07/24 11:35:38 AM	
1760	800	9	1	02/07/24 11:35:39 AM	
1761	800	14	1	02/07/24 11:35:40 AM	
1762	800	8	1	02/07/24 11:35:42 AM	
1763	800	9	1	02/07/24 11:35:43 AM	
1764	800	14	1	02/07/24 11:35:44 AM	
1765	800	12	1	02/07/24 11:35:45 AM	
1766	800	13	1	02/07/24 11:35:46 AM	
1767	800	13	1	02/07/24 11:35:47 AM	
1768	800	11	1	02/07/24 11:35:49 AM	
1769	800	5	1	02/07/24 11:35:50 AM	
1770	800	8	1	02/07/24 11:35:51 AM	
1771	800	13	1	02/07/24 11:35:52 AM	
1772	800	11	1	02/07/24 11:35:53 AM	
1773	800	11	1	02/07/24 11:35:54 AM	
1774	800	13	1	02/07/24 11:35:56 AM	
1775	800	8	1	02/07/24 11:35:57 AM	
1776	800	15	1	02/07/24 11:35:58 AM	
1777	800	12	1	02/07/24 11:35:59 AM	
1778	800	15	1	02/07/24 11:36:00 AM	
1779	800	17	1	02/07/24 11:36:01 AM	
1780	800	14	1	02/07/24 11:36:02 AM	
1781	800	12	1	02/07/24 11:36:04 AM	
1782	800	9	1	02/07/24 11:36:05 AM	
1783	800	8	1	02/07/24 11:36:06 AM	
1784	800	8	1	02/07/24 11:36:07 AM	
1785	800	9	1	02/07/24 11:36:08 AM	
1786	800	13	1	02/07/24 11:36:09 AM	
1787	800	9	1	02/07/24 11:36:11 AM	
1788	800	10	1	02/07/24 11:36:12 AM	
1789	800	10	1	02/07/24 11:36:13 AM	
1790	800	10	1	02/07/24 11:36:14 AM	
1791	800	20	1	02/07/24 11:36:15 AM	
1792	800	17	1	02/07/24 11:36:16 AM	
1793	800	8	1	02/07/24 11:36:17 AM	
1794	800	5	1	02/07/24 11:36:19 AM	
1795	800	11	1	02/07/24 11:36:20 AM	
1796	800	9	1	02/07/24 11:36:21 AM	
1797	800	12	1	02/07/24 11:36:22 AM	
1798	800	12	1	02/07/24 11:36:23 AM	
1799	800	9	1	02/07/24 11:36:24 AM	
1800	800	8	1	02/07/24 11:36:26 AM	
1801	800	10	1	02/07/24 11:36:27 AM	
1802	800	13	1	02/07/24 11:36:28 AM	
1803	800	6	1	02/07/24 11:36:29 AM	
1804	800	10	1	02/07/24 11:36:30 AM	
1805	800	6	1	02/07/24 11:36:31 AM	
1806	800	8	1	02/07/24 11:36:32 AM	
1807	800	13	1	02/07/24 11:36:34 AM	
1808	800	10	1	02/07/24 11:36:35 AM	
1809	800	12	1	02/07/24 11:36:36 AM	
1810	800	12	1	02/07/24 11:36:37 AM	
1811	800	13	1	02/07/24 11:36:38 AM	
1812	800	10	1	02/07/24 11:36:39 AM	
1813	800	10	1	02/07/24 11:36:40 AM	
1814	800	6	1	02/07/24 11:36:42 AM	
1815	800	12	1	02/07/24 11:36:43 AM	
1816	800	11	1	02/07/24 11:36:44 AM	
1817	800	10	1	02/07/24 11:36:45 AM	
1818	800	6	1	02/07/24 11:36:46 AM	
1819	800	13	1	02/07/24 11:36:48 AM	
1820	800	15	1	02/07/24 11:36:49 AM	
1821	800	7	1	02/07/24 11:36:50 AM	
1822	800	16	1	02/07/24 11:36:51 AM	
1823	800	12	1	02/07/24 11:36:52 AM	
1824	800	13	1	02/07/24 11:36:53 AM	
1825	800	6	1	02/07/24 11:36:54 AM	
1826	800	13	1	02/07/24 11:36:56 AM	
1827	800	7	1	02/07/24 11:36:57 AM	
1828	800	7	1	02/07/24 11:36:58 AM	
1829	800	7	1	02/07/24 11:36:59 AM	
1830	800	15	1	02/07/24 11:37:00 AM	
1831	800	6	1	02/07/24 11:37:01 AM	
1832	800	14	1	02/07/24 11:37:02 AM	
1833	800	13	1	02/07/24 11:37:04 AM	
1834	800	10	1	02/07/24 11:37:05 AM	
1835	800	16	1	02/07/24 11:37:06 AM	
1836	800	8	1	02/07/24 11:37:07 AM	
1837	800	11	1	02/07/24 11:37:08 AM	
1838	800	12	1	02/07/24 11:37:09 AM	
1839	800	8	1	02/07/24 11:37:10 AM	
1840	800	12	1	02/07/24 11:37:12 AM	
1841	800	10	1	02/07/24 11:37:13 AM	
1842	800	7	1	02/07/24 11:37:14 AM	
1843	800	10	1	02/07/24 11:37:15 AM	
1844	800	8	1	02/07/24 11:37:16 AM	
1845	800	10	1	02/07/24 11:37:17 AM	
1846	800	10	1	02/07/24 11:37:18 AM	
1847	800	15	1	02/07/24 11:37:20 AM	
1848	800	14	1	02/07/24 11:37:21 AM	
1849	800	11	1	02/07/24 11:37:22 AM	
1850	800	8	1	02/07/24 11:37:23 AM	
1851	800	11	1	02/07/24 11:37:24 AM	
1852	800	11	1	02/07/24 11:37:25 AM	
1853	800	5	1	02/07/24 11:37:27 AM	
1854	800	14	1	02/07/24 11:37:28 AM	
1855	800	12	1	02/07/24 11:37:29 AM	
1856	800	14	1	02/07/24 11:37:30 AM	
1857	800	6	1	02/07/24 11:37:31 AM	
1858	800	7	1	02/07/24 11:37:32 AM	
1859	800	12	1	02/07/24 11:37:34 AM	
1860	800	8	1	02/07/24 11:37:35 AM	
1861	800	12	1	02/07/24 11:37:36 AM	
1862	800	11	1	02/07/24 11:37:37 AM	
1863	800	11	1	02/07/24 11:37:38 AM	
1864	800	9	1	02/07/24 11:37:39 AM	
1865	800	12	1	02/07/24 11:37:41 AM	
1866	800	14	1	02/07/24 11:37:42 AM	
1867	800	9	1	02/07/24 11:37:43 AM	
1868	800	8	1	02/07/24 11:37:44 AM	
1869	800	6	1	02/07/24 11:37:45 AM	
1870	800	11	1	02/07/24 11:37:46 AM	
1871	800	15	1	02/07/24 11:37:47 AM	
1872	800	13	1	02/07/24 11:37:49 AM	
1873	800	8	1	02/07/24 11:37:50 AM	
1874	800	15	1	02/07/24 11:37:51 AM	
1875	800	13	1	02/07/24 11:37:52 AM	
1876	800	11	1	02/07/24 11:37:53 AM	
1877	800	12	1	02/07/24 11:37:54 AM	
1878	800	10	1	02/07/24 11:37:55 AM	
1879	800	12	1	02/07/24 11:37:57 AM	
1880	800	11	1	02/07/24 11:37:58 AM	
1881	800	8	1	02/07/24 11:37:59 AM	
1882	800	11	1	02/07/24 11:38:00 AM	
1883	800	9	1	02/07/24 11:38:01 AM	
1884	800	16	1	02/07/24 11:38:02 AM	
1885	800	15	1	02/07/24 11:38:04 AM	
1886	800	12	1	02/07/24 11:38:05 AM	
1887	800	12	1	02/07/24 11:38:06 AM	
1888	800	11	1	02/07/24 11:38:07 AM	
1889	800	5	1	02/07/24 11:38:08 AM	
1890	800	14	1	02/07/24 11:38:09 AM	
1891	800	11	1	02/07/24 11:38:10 AM	
1892	800	8	1	02/07/24 11:38:12 AM	
1893	800	11	1	02/07/24 11:38:13 AM	
1894	800	7	1	02/07/24 11:38:14 AM	
1895	800	7	1	02/07/24 11:38:15 AM	
1896	800	19	1	02/07/24 11:38:16 AM	
1897	800	12	1	02/07/24 11:38:17 AM	
1898	800	10	1	02/07/24 11:38:19 AM	
1899	800	16	1	02/07/24 11:38:20 AM	
1900	800	5	1	02/07/24 11:38:21 AM	
1901	800	6	1	02/07/24 11:38:22 AM	
1902	800	8	1	02/07/24 11:38:23 AM	
1903	800	13	1	02/07/24 11:38:24 AM	
1904	800	11	1	02/07/24 11:38:25 AM	
1905	800	15	1	02/07/24 11:38:27 AM	
1906	800	16	1	02/07/24 11:38:28 AM	
1907	800	8	1	02/07/24 11:38:29 AM	
1908	800	6	1	02/07/24 11:38:30 AM	
1909	800	13	1	02/07/24 11:38:31 AM	
1910	800	11	1	02/07/24 11:38:32 AM	
1911	800	10	1	02/07/24 11:38:34 AM	
1912	800	8	1	02/07/24 11:38:35 AM	
1913	800	6	1	02/07/24 11:38:36 AM	
1914	800	9	1	02/07/24 11:38:37 AM	
1915	800	8	1	02/07/24 11:38:38 AM	
1916	800	13	1	02/07/24 11:38:39 AM	
1917	800	11	1	02/07/24 11:38:40 AM	
1918	800	11	1	02/07/24 11:38:42 AM	
1919	800	6	1	02/07/24 11:38:43 AM	
1920	800	8	1	02/07/24 11:38:44 AM	
1921	800	12	1	02/07/24 11:38:45 AM	
1922	800	17	1	02/07/24 11:38:46 AM	
1923	800	7	1	02/07/24 11:38:48 AM	
1924	800	13	1	02/07/24 11:38:49 AM	
1925	800	6	1	02/07/24 11:38:50 AM	
1926	800	14	1	02/07/24 11:38:51 AM	
1927	800	7	1	02/07/24 11:38:52 AM	
1928	800	8	1	02/07/24 11:38:53 AM	
1929	800	19	1	02/07/24 11:38:54 AM	
1930	800	15	1	02/07/24 11:38:56 AM	
1931	800	9	1	02/07/24 11:38:57 AM	
1932	800	10	1	02/07/24 11:38:58 AM	
1933	800	7	1	02/07/24 11:38:59 AM	
1934	800	5	1	02/07/24 11:39:00 AM	
1935	800	15	1	02/07/24 11:39:01 AM	
1936	800	10	1	02/07/24 11:39:02 AM	
1937	800	10	1	02/07/24 11:39:04 AM	
1938	800	13	1	02/07/24 11:39:05 AM	
1939	800	7	1	02/07/24 11:39:06 AM	
1940	800	12	1	02/07/24 11:39:07 AM	
1941	800	9	1	02/07/24 11:39:08 AM	
1942	800	6	1	02/07/24 11:39:09 AM	
1943	800	12	1	02/07/24 11:39:11 AM	
1944	800	10	1	02/07/24 11:39:12 AM	
1945	800	10	1	02/07/24 11:39:13 AM	
1946	800	14	1	02/07/24 11:39:14 AM	
1947	800	8	1	02/07/24 11:39:15 AM	
1948	800	16	1	02/07/24 11:39:16 AM	
1949	800	5	1	02/07/24 11:39:18 AM	
1950	800	18	1	02/07/24 11:39:19 AM	
1951	800	14	1	02/07/24 11:39:20 AM	
1952	800	11	1	02/07/24 11:39:21 AM	
1953	800	14	1	02/07/24 11:39:22 AM	
1954	800	12	1	02/07/24 11:39:23 AM	
1955	800	10	1	02/07/24 11:39:24 AM	
1956	800	10	1	02/07/24 11:39:26 AM	
1957	800	6	1	02/07/24 11:39:27 AM	
1958	800	10	1	02/07/24 11:39:28 AM	
1959	800	7	1	02/07/24 11:39:29 AM	
1960	800	10	1	02/07/24 11:39:30 AM	
1961	800	6	1	02/07/24 11:39:31 AM	
1962	800	10	1	02/07/24 11:39:33 AM	
1963	800	11	1	02/07/24 11:39:34 AM	
1964	800	11	1	02/07/24 11:39:35 AM	
1965	800	13	1	02/07/24 11:39:36 AM	
1966	800	14	1	02/07/24 11:39:37 AM	
1967	800	3	1	02/07/24 11:39:38 AM	
1968	800	11	1	02/07/24 11:39:39 AM	
1969	800	15	1	02/07/24 11:39:41 AM	
1970	800	14	1	02/07/24 11:39:42 AM	
1971	800	13	1	02/07/24 11:39:43 AM	
1972	800	7	1	02/07/24 11:39:44 AM	
1973	800	12	1	02/07/24 11:39:45 AM	
1974	800	14	1	02/07/24 11:39:46 AM	
1975	800	13	1	02/07/24 11:39:47 AM	
1976	800	11	1	02/07/24 11:39:49 AM	
1977	800	13	1	02/07/24 11:39:50 AM	
1978	800	13	1	02/07/24 11:39:51 AM	
1979	800	15	1	02/07/24 11:39:52 AM	
1980	800	7	1	02/07/24 11:39:53 AM	
1981	800	7	1	02/07/24 11:39:54 AM	
1982	800	11	1	02/07/24 11:39:56 AM	
1983	800	13	1	02/07/24 11:39:57 AM	
1984	800	8	1	02/07/24 11:39:58 AM	
1985	800	9	1	02/07/24 11:39:59 AM	
1986	800	17	1	02/07/24 11:40:00 AM	
1987	800	14	1	02/07/24 11:40:01 AM	
1988	800	8	1	02/07/24 11:40:03 AM	
1989	800	9	1	02/07/24 11:40:04 AM	
1990	800	5	1	02/07/24 11:40:05 AM	
1991	800	9	1	02/07/24 11:40:06 AM	
1992	800	9	1	02/07/24 11:40:07 AM	
1993	800	12	1	02/07/24 11:40:08 AM	
1994	800	11	1	02/07/24 11:40:09 AM	
1995	800	11	1	02/07/24 11:40:11 AM	
1996	800	11	1	02/07/24 11:40:12 AM	
1997	800	14	1	02/07/24 11:40:13 AM	
1998	800	13	1	02/07/24 11:40:14 AM	
1999	800	7	1	02/07/24 11:40:15 AM	
2000	800	13	1	02/07/24 11:40:16 AM	
2001	800	11	1	02/07/24 11:40:17 AM	
2002	800	6	1	02/07/24 11:40:19 AM	
2003	800	16	1	02/07/24 11:40:20 AM	
2004	800	10	1	02/07/24 11:40:21 AM	
2005	800	10	1	02/07/24 11:40:22 AM	
2006	800	10	1	02/07/24 11:40:23 AM	
2007	800	9	1	02/07/24 11:40:24 AM	
2008	800	13	1	02/07/24 11:40:26 AM	
2009	800	13	1	02/07/24 11:40:27 AM	
2010	800	14	1	02/07/24 11:40:28 AM	
2011	800	16	1	02/07/24 11:40:29 AM	
2012	800	15	1	02/07/24 11:40:30 AM	
2013	800	16	1	02/07/24 11:40:31 AM	
2014	800	12	1	02/07/24 11:40:32 AM	
2015	800	13	1	02/07/24 11:40:34 AM	
2016	800	13	1	02/07/24 11:40:35 AM	
2017	800	14	1	02/07/24 11:40:36 AM	
2018	800	11	1	02/07/24 11:40:37 AM	
2019	800	15	1	02/07/24 11:40:38 AM	
2020	800	6	1	02/07/24 11:40:40 AM	
2021	800	15	1	02/07/24 11:40:41 AM	
2022	800	13	1	02/07/24 11:40:42 AM	
2023	800	11	1	02/07/24 11:40:43 AM	
2024	800	10	1	02/07/24 11:40:44 AM	
2025	800	13	1	02/07/24 11:40:45 AM	
2026	800	8	1	02/07/24 11:40:46 AM	
2027	800	12	1	02/07/24 11:40:48 AM	
2028	800	7	1	02/07/24 11:40:49 AM	
2029	800	4	1	02/07/24 11:40:50 AM	
2030	800	12	1	02/07/24 11:40:51 AM	
2031	800	9	1	02/07/24 11:40:52 AM	
2032	800	6	1	02/07/24 11:40:53 AM	
2033	800	16	1	02/07/24 11:40:55 AM	
2034	800	10	1	02/07/24 11:40:56 AM	
2035	800	8	1	02/07/24 11:40:57 AM	
2036	800	17	1	02/07/24 11:40:58 AM	
2037	800	11	1	02/07/24 11:40:59 AM	
2038	800	4	1	02/07/24 11:41:00 AM	
2039	800	13	1	02/07/24 11:41:02 AM	
2040	800	11	1	02/07/24 11:41:03 AM	
2041	800	13	1	02/07/24 11:41:04 AM	
2042	800	13	1	02/07/24 11:41:05 AM	
2043	800	11	1	02/07/24 11:41:06 AM	
2044	800	6	1	02/07/24 11:41:07 AM	
2045	800	14	1	02/07/24 11:41:09 AM	
2046	800	13	1	02/07/24 11:41:10 AM	
2047	800	11	1	02/07/24 11:41:11 AM	
2048	800	8	1	02/07/24 11:41:12 AM	
2049	800	8	1	02/07/24 11:41:13 AM	
2050	800	13	1	02/07/24 11:41:14 AM	
2051	800	15	1	02/07/24 11:41:15 AM	
2052	800	9	1	02/07/24 11:41:17 AM	
2053	800	16	1	02/07/24 11:41:18 AM	
2054	800	13	1	02/07/24 11:41:19 AM	
2055	800	12	1	02/07/24 11:41:20 AM	
2056	800	12	1	02/07/24 11:41:21 AM	
2057	800	14	1	02/07/24 11:41:22 AM	
2058	800	13	1	02/07/24 11:41:23 AM	
2059	800	7	1	02/07/24 11:41:25 AM	
2060	800	12	1	02/07/24 11:41:26 AM	
2061	800	13	1	02/07/24 11:41:27 AM	
2062	800	7	1	02/07/24 11:41:28 AM	
2063	800	9	1	02/07/24 11:41:29 AM	
2064	800	7	1	02/07/24 11:41:30 AM	
2065	800	6	1	02/07/24 11:41:32 AM	
2066	800	10	1	02/07/24 11:41:33 AM	
2067	800	13	1	02/07/24 11:41:34 AM	
2068	800	11	1	02/07/24 11:41:35 AM	
2069	800	14	1	02/07/24 11:41:36 AM	
2070	800	7	1	02/07/24 11:41:37 AM	
2071	800	5	1	02/07/24 11:41:38 AM	
2072	800	14	1	02/07/24 11:41:40 AM	
2073	800	12	1	02/07/24 11:41:41 AM	
2074	800	7	1	02/07/24 11:41:42 AM	
2075	800	5	1	02/07/24 11:41:43 AM	
2076	800	6	1	02/07/24 11:41:44 AM	
2077	800	5	1	02/07/24 11:41:45 AM	
2078	800	16	1	02/07/24 11:41:46 AM	
2079	800	8	1	02/07/24 11:41:48 AM	
2080	800	6	1	02/07/24 11:41:49 AM	
2081	800	15	1	02/07/24 11:41:50 AM	
2082	800	14	1	02/07/24 11:41:51 AM	
2083	800	13	1	02/07/24 11:41:52 AM	
2084	800	11	1	02/07/24 11:41:53 AM	
2085	800	6	1	02/07/24 11:41:54 AM	
2086	800	8	1	02/07/24 11:41:56 AM	
2087	800	11	1	02/07/24 11:41:57 AM	
2088	800	15	1	02/07/24 11:41:58 AM	
2089	800	10	1	02/07/24 11:41:59 AM	
2090	800	11	1	02/07/24 11:42:00 AM	
2091	800	11	1	02/07/24 11:42:02 AM	
2092	800	9	1	02/07/24 11:42:03 AM	
2093	800	10	1	02/07/24 11:42:04 AM	
2094	800	7	1	02/07/24 11:42:05 AM	
2095	800	12	1	02/07/24 11:42:06 AM	
2096	800	11	1	02/07/24 11:42:07 AM	
2097	800	6	1	02/07/24 11:42:08 AM	
2098	800	14	1	02/07/24 11:42:10 AM	
2099	800	7	1	02/07/24 11:42:11 AM	
2100	800	12	1	02/07/24 11:42:12 AM	
2101	800	7	1	02/07/24 11:42:13 AM	
2102	800	11	1	02/07/24 11:42:14 AM	
2103	800	5	1	02/07/24 11:42:15 AM	
2104	800	11	1	02/07/24 11:42:16 AM	
2105	800	7	1	02/07/24 11:42:18 AM	
2106	800	11	1	02/07/24 11:42:19 AM	
2107	800	10	1	02/07/24 11:42:20 AM	
2108	800	11	1	02/07/24 11:42:21 AM	
2109	800	8	1	02/07/24 11:42:22 AM	
2110	800	12	1	02/07/24 11:42:23 AM	
2111	800	14	1	02/07/24 11:42:25 AM	
2112	800	14	1	02/07/24 11:42:26 AM	
2113	800	10	1	02/07/24 11:42:27 AM	
2114	800	17	1	02/07/24 11:42:28 AM	
2115	800	14	1	02/07/24 11:42:29 AM	
2116	800	15	1	02/07/24 11:42:30 AM	
2117	800	7	1	02/07/24 11:42:31 AM	
2118	800	14	1	02/07/24 11:42:33 AM	
2119	800	13	1	02/07/24 11:42:34 AM	
2120	800	14	1	02/07/24 11:42:35 AM	
2121	800	11	1	02/07/24 11:42:36 AM	
2122	800	11	1	02/07/24 11:42:37 AM	
2123	800	6	1	02/07/24 11:42:38 AM	
2124	800	14	1	02/07/24 11:42:40 AM	
2125	800	12	1	02/07/24 11:42:41 AM	
2126	800	16	1	02/07/24 11:42:42 AM	
2127	800	3	1	02/07/24 11:42:43 AM	
2128	800	12	1	02/07/24 11:42:44 AM	
2129	800	9	1	02/07/24 11:42:45 AM	
2130	800	17	1	02/07/24 11:42:46 AM	
2131	800	10	1	02/07/24 11:42:48 AM	
2132	800	11	1	02/07/24 11:42:49 AM	
2133	800	9	1	02/07/24 11:42:50 AM	
2134	800	8	1	02/07/24 11:42:51 AM	
2135	800	8	1	02/07/24 11:42:52 AM	
2136	800	15	1	02/07/24 11:42:53 AM	
2137	800	16	1	02/07/24 11:42:54 AM	
2138	800	5	1	02/07/24 11:42:56 AM	
2139	800	9	1	02/07/24 11:42:57 AM	
2140	800	9	1	02/07/24 11:42:58 AM	
2141	800	9	1	02/07/24 11:42:59 AM	
2142	800	14	1	02/07/24 11:43:00 AM	
2143	800	16	1	02/07/24 11:43:01 AM	
2144	800	10	1	02/07/24 11:43:02 AM	
2145	800	10	1	02/07/24 11:43:04 AM	
2146	800	9	1	02/07/24 11:43:05 AM	
2147	800	13	1	02/07/24 11:43:06 AM	
2148	800	17	1	02/07/24 11:43:07 AM	
2149	800	10	1	02/07/24 11:43:08 AM	
2150	800	8	1	02/07/24 11:43:09 AM	
2151	800	14	1	02/07/24 11:43:11 AM	
2152	800	8	1	02/07/24 11:43:12 AM	
2153	800	7	1	02/07/24 11:43:13 AM	
2154	800	9	1	02/07/24 11:43:14 AM	
2155	800	10	1	02/07/24 11:43:15 AM	
2156	800	14	1	02/07/24 11:43:16 AM	
2157	800	7	1	02/07/24 11:43:17 AM	
2158	800	15	1	02/07/24 11:43:19 AM	
2159	800	13	1	02/07/24 11:43:20 AM	
2160	800	14	1	02/07/24 11:43:21 AM	
2161	800	10	1	02/07/24 11:43:22 AM	
2162	800	14	1	02/07/24 11:43:23 AM	
2163	800	15	1	02/07/24 11:43:24 AM	
2164	800	10	1	02/07/24 11:43:25 AM	
2165	800	13	1	02/07/24 11:43:27 AM	
2166	800	9	1	02/07/24 11:43:28 AM	
2167	800	9	1	02/07/24 11:43:29 AM	
2168	800	13	1	02/07/24 11:43:30 AM	
2169	800	12	1	02/07/24 11:43:31 AM	
2170	800	5	1	02/07/24 11:43:32 AM	
2171	800	7	1	02/07/24 11:43:34 AM	
2172	800	14	1	02/07/24 11:43:35 AM	
2173	800	9	1	02/07/24 11:43:36 AM	
2174	800	8	1	02/07/24 11:43:37 AM	
2175	800	8	1	02/07/24 11:43:38 AM	
2176	800	11	1	02/07/24 11:43:39 AM	
2177	800	9	1	02/07/24 11:43:40 AM	
2178	800	23	1	02/07/24 11:43:42 AM	
2179	800	17	1	02/07/24 11:43:43 AM	
2180	800	6	1	02/07/24 11:43:44 AM	
2181	800	14	1	02/07/24 11:43:45 AM	
2182	800	8	1	02/07/24 11:43:46 AM	
2183	800	9	1	02/07/24 11:43:47 AM	
2184	800	16	1	02/07/24 11:43:48 AM	
2185	800	16	1	02/07/24 11:43:50 AM	
2186	800	9	1	02/07/24 11:43:51 AM	
2187	800	10	1	02/07/24 11:43:52 AM	
2188	800	9	1	02/07/24 11:43:53 AM	
2189	800	11	1	02/07/24 11:43:54 AM	
2190	800	7	1	02/07/24 11:43:55 AM	
2191	800	9	1	02/07/24 11:43:57 AM	
2192	800	14	1	02/07/24 11:43:58 AM	
2193	800	9	1	02/07/24 11:43:59 AM	
2194	800	9	1	02/07/24 11:44:00 AM	
2195	800	7	1	02/07/24 11:44:01 AM	
2196	800	15	1	02/07/24 11:44:02 AM	
2197	800	8	1	02/07/24 11:44:04 AM	
2198	800	12	1	02/07/24 11:44:05 AM	
2199	800	10	1	02/07/24 11:44:06 AM	
2200	800	15	1	02/07/24 11:44:07 AM	
2201	800	15	1	02/07/24 11:44:08 AM	
2202	800	9	1	02/07/24 11:44:09 AM	
2203	800	12	1	02/07/24 11:44:11 AM	
2204	800	8	1	02/07/24 11:44:12 AM	
2205	800	15	1	02/07/24 11:44:13 AM	
2206	800	13	1	02/07/24 11:44:14 AM	
2207	800	14	1	02/07/24 11:44:15 AM	
2208	800	14	1	02/07/24 11:44:16 AM	
2209	800	12	1	02/07/24 11:44:18 AM	
2210	800	10	1	02/07/24 11:44:19 AM	
2211	800	16	1	02/07/24 11:44:20 AM	
2212	800	5	1	02/07/24 11:44:21 AM	
2213	800	14	1	02/07/24 11:44:22 AM	
2214	800	9	1	02/07/24 11:44:23 AM	
2215	800	9	1	02/07/24 11:44:25 AM	
2216	800	6	1	02/07/24 11:44:26 AM	
2217	800	13	1	02/07/24 11:44:27 AM	
2218	800	7	1	02/07/24 11:44:28 AM	
2219	800	12	1	02/07/24 11:44:29 AM	
2220	800	9	1	02/07/24 11:44:30 AM	
2221	800	17	1	02/07/24 11:44:31 AM	
2222	800	11	1	02/07/24 11:44:33 AM	
2223	800	13	1	02/07/24 11:44:34 AM	
2224	800	6	1	02/07/24 11:44:35 AM	
2225	800	11	1	02/07/24 11:44:36 AM	
2226	800	12	1	02/07/24 11:44:37 AM	
2227	800	13	1	02/07/24 11:44:38 AM	
2228	800	8	1	02/07/24 11:44:40 AM	
2229	800	13	1	02/07/24 11:44:41 AM	
2230	800	14	1	02/07/24 11:44:42 AM	
2231	800	14	1	02/07/24 11:44:43 AM	
2232	800	11	1	02/07/24 11:44:44 AM	
2233	800	7	1	02/07/24 11:44:45 AM	
2234	800	10	1	02/07/24 11:44:46 AM	
2235	800	19	1	02/07/24 11:44:48 AM	
2236	800	13	1	02/07/24 11:44:49 AM	
2237	800	14	1	02/07/24 11:44:50 AM	
2238	800	8	1	02/07/24 11:44:51 AM	
2239	800	14	1	02/07/24 11:44:52 AM	
2240	800	12	1	02/07/24 11:44:53 AM	
2241	800	6	1	02/07/24 11:44:55 AM	
2242	800	14	1	02/07/24 11:44:56 AM	
2243	800	14	1	02/07/24 11:44:57 AM	
2244	800	12	1	02/07/24 11:44:58 AM	
